objectid,parentid,title,identifier,subject,dimensions,display_template,format,object_location,image_small,image_thumb,image_alt_text,description,notes,other_objects
object_1307_0,object_1307,DSCN4517.JPG containing object_1307,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/400,/0/default.jpg",image containing object_1307,,,object_1308;object_1309
object_1308,,Sheng head,1308,Sheng head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/400,/0/default.jpg",,"Sheng head. Rebel. White painted face, pink blush. Prominent diadem, ezi 額子, at front, small ear tassel. Small taizi 太子 style crown sits back on head; back fringe tassel; 2 large red pompoms, many small pompoms. Twin pheasant feathers protrude from settings. Red, green, natural, black. Twin natural furs down back.",See 1262 and others. Old object number 3.1338.,
object_1308_0,object_1308,DSCN4517.JPG containing object_1308,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/400,/0/default.jpg",image containing object_1308,,,object_1307;object_1309
object_1309,,Jing head,1309,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/400,/0/default.jpg",,"Jing head. Jing rebel. Red painted face; white stripe below straight black brow. Prominent diadem, ezi 額子, at front, small ear tassel. Small taizi 太子 style crown sits back on head; back fringe tassel; 2 large red pompoms, many small pompoms. Twin pheasant feathers protrude from settings. Red, green, natural, black. Twin natural furs down back.",See 1262 and others. Old object number 3.1339.,
object_1309_0,object_1309,DSCN4517.JPG containing object_1309,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4517/full/400,/0/default.jpg",image containing object_1309,,,object_1307;object_1308
object_1310,,Jing head,1310,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/400,/0/default.jpg",,"Jing head. Jing. Wu. Rebel. Black, grey, natural painted face; round black eye with large pupil; frowning red lips. Prominent front diadem, ezi 額子, black ciguye 慈菇葉 bravery symbol. Small taizi 太子 style crown sits back on head; back tassel; 1 large red pompom, 1 large green pompom. Twin pheasant feathers protrude from settings. Red, green, natural, black, grey. Twin natural furs down back.",See 1262 and others. Old object number 3.1340.,
object_1310_0,object_1310,DSCN4518.JPG containing object_1310,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/400,/0/default.jpg",image containing object_1310,,,object_1311;object_1312
object_1311,,Chou head,1311,Chou head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/400,/0/default.jpg",,"Chou head. Chou. Wu. Rebel. Clown patch around fish style eye, swoosh brow, closed red lips, flesh face. Prominent front diadem, ezi 額子, black ciguye 慈菇葉 bravery symbol. Small taizi 太子 style crown sits back on head; back tassel; 2 large red pompoms. Twin pheasant feathers protrude from settings. Red, pink, green, natural, black. Twin natural furs down back.",See 1262 and others. Old object number 3.1341.,
object_1311_0,object_1311,DSCN4518.JPG containing object_1311,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/400,/0/default.jpg",image containing object_1311,,,object_1310;object_1312
object_1312,,Jing head,1312,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/400,/0/default.jpg",,"Jing head. Wu jing. Rebel. Grey to black painted face; heavy black eye with natural streak below black straight brow; frowning red lips. Serious expression. Prominent front diadem, ezi 額子, black ciguye 慈菇葉 bravery symbol. Small taizi 太子 style crown sits back on head; back tassel; 2 large black pompoms. Twin pheasant feathers protrude from settings. Red, green, natural, black, grey. Twin natural furs down back.",See 1262 and others. Old object number 3.1342.,
object_1312_0,object_1312,DSCN4518.JPG containing object_1312,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4518/full/400,/0/default.jpg",image containing object_1312,,,object_1310;object_1311
object_1313,,Jing head,1313,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/400,/0/default.jpg",,"Jing head. Jing. Wu. Rebel. Black, red, white, grey painted face. Large stylized black eye; serious downcast closed red lips. Close fitting fan wang mao 反王帽, crown of a rebel king; cut decos in red, natural, black, grey, green. Black ciguye 慈菇葉 bravery symbo; 2 large black pompoms; twin pheasant feathers; twin natural furs down back..",,
object_1313_0,object_1313,DSCN4519.JPG containing object_1313,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/400,/0/default.jpg",image containing object_1313,,,object_1314;object_1315
object_1314,,Jing head,1314,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/400,/0/default.jpg",,"Jing head. Jing. Wu. Rebel. Red, black, natural painted face. Large stylized black eye; full black opera style beard covers mouth. Close fitting fan wang mao 反王帽, crown of a rebel king; cut decos in green, red, natural, black. Black ciguye 慈菇葉 bravery symbo; 2 large red pompoms; twin pheasant feathers; twin natural furs down back..",,
object_1314_0,object_1314,DSCN4519.JPG containing object_1314,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/400,/0/default.jpg",image containing object_1314,,,object_1313;object_1315
object_1315,,Chou head,1315,Chou head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/400,/0/default.jpg",,"Chou head. Chou. Wu. Rebel. Open cut face, clown patch; smiling red lips, teeth, tongue. Sitting forward on brow, black fan wang mao 反王帽 style hat with oblong deco fins over twin natural furs. One large red pompom, tassel at ear; twin pheasant feathers. Hat has yellow, natural, red cut decos.",,
object_1315_0,object_1315,DSCN4519.JPG containing object_1315,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4519/full/400,/0/default.jpg",image containing object_1315,,,object_1313;object_1314
object_1316,,Sheng head,1316,Sheng head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/400,/0/default.jpg",,"Sheng head. Lao sheng. Wu. Rebel military commander. Open cut face, long natural stachios and pointed beard, small red lips. Orange-red upbound ying zajin 硬紮巾; thin black lines form a cross, black verticals end in small natural pompoms. Front diadem, ezi 額子, central emblem, black ciguye 慈菇葉 bravery symbol, 1 large natural pompom; twin pheasant feathers; twin natural furs hang back.",,
object_1316_0,object_1316,DSCN4520.JPG containing object_1316,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/400,/0/default.jpg",image containing object_1316,,,object_1317;object_1318
object_1317,,Sheng head,1317,Sheng head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/400,/0/default.jpg",,"Sheng head. Sheng. Wu. Rebel military commander. Open cut face, small red lips. Black-green upbound ying zajin 硬紮巾; thin natural lines form a cross, natural verticals end in small black pompoms. Front diadem, ezi 額子, central emblem, black ciguye 慈菇葉 bravery symbol, 1 large red pompom; twin pheasant feathers; twin natural furs hang back.",,
object_1317_0,object_1317,DSCN4520.JPG containing object_1317,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/400,/0/default.jpg",image containing object_1317,,,object_1316;object_1318
object_1318,,Jing head,1318,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/400,/0/default.jpg",,"Jing head. Jing. Wu. Demon. Rebel military commander. Green tone painted face, scalloped edge stylized black eye, cut red, white deco above; smiling red lips, teeth, tongue. Red pointed double beard, stachio, soul patch. Kiss band member. Black tone upbound ying zajin 硬紮巾; 4 thin natural verticals end in small red pompoms and at half-way point. Front diadem, ezi 額子, central emblem, black ciguye 慈菇葉 bravery symbol, 1 large red pompom; twin pheasant feathers; twin natural furs hang back.",,
object_1318_0,object_1318,DSCN4520.JPG containing object_1318,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4520/full/400,/0/default.jpg",image containing object_1318,,,object_1316;object_1317
object_1319,,Jing head,1319,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/400,/0/default.jpg",,"Jing head. Jing. Wu. Demon. Rebel warrior. Black, natural deco cut painted face, stylized eye; black pointed beard from jowels, shaven chin, soul patch, stachio. Kiss band member. Hexagonal hat with central knob, ying luomao 硬羅帽; cut decos in natural, green. Front diadem, ezi 額子, central emblem, black ciguye 慈菇葉 bravery symbol; 1 large black pompom; twin pheasant feathers; twin natural furs hang back.",,
object_1319_0,object_1319,DSCN4521.JPG containing object_1319,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/400,/0/default.jpg",image containing object_1319,,,object_1320;object_1321
object_1320,,Dan head,1320,Dan head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/400,/0/default.jpg",,"Dan head. Dan. Wu. General. Open cut face; small earring; short natural fringe at edge of diadem. Noble style shuai kui 帥盔 helmet with central spire; green profile chicken head; open cut decos in red, natural, green, black. 1 large each red, black pompom. Front diadem, ezi 額子, central emblem, black ciguye 慈菇葉 bravery symbol. Back flap with cut 'shou' 壽, black outlined red.",,
object_1320_0,object_1320,DSCN4521.JPG containing object_1320,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/400,/0/default.jpg",image containing object_1320,,,object_1319;object_1321
object_1321,,Jing head,1321,Jing head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/400,/0/default.jpg",,"Jing head. Jing demon. Wu. King? Green painted face, black stylized eye; natural, red cut deco above. Red 'ba' 八 stachio, soul patch, pointed beards from sideburns, ear tufts. Kiss band member. Black, square style wang mao 王帽 hat with red tassel at back; cut decos in green, natural, red. Front emblem on small diadem, ezi 額子; 2 large red pompoms; black ciguye 慈菇葉 bravery symbol.",Same hat as 1322.,
object_1321_0,object_1321,DSCN4521.JPG containing object_1321,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4521/full/400,/0/default.jpg",image containing object_1321,,,object_1319;object_1320
object_1322,,Sheng head,1322,Sheng head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/400,/0/default.jpg",,"Sheng head. Sheng. Wu. Open cut face; long black stachios and cut beard end in points. Black, square style wangmao王帽 hat with red tassel at back; cut decos in green, natural, red. Front emblem on small diadem, ezi 額子; 2 large red pompoms; black ciguye 慈菇葉 bravery symbol.",Same hat as 1321.,
object_1322_0,object_1322,DSCN4522.JPG containing object_1322,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/400,/0/default.jpg",image containing object_1322,,,object_1323;object_1324
object_1323,,Chou head,1323,Chou head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/400,/0/default.jpg",,"Chou head. Lao Chou. Open cut face; natural wrinkles, brow, clown patch. Black, close fitting wangmao 王帽 hat with red tassel at back; cut decos in pink, grey, natural, red. Front emblem on small diadem, ezi 額子; 2 large red pompoms.",Same hat style as 1324.,
object_1323_0,object_1323,DSCN4522.JPG containing object_1323,,,,image,image/jpg,https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/full/0/default.jpg,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/800,/0/default.jpg","https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/400,/0/default.jpg",image containing object_1323,,,object_1322;object_1324
object_1324,,Sheng head,1324,Sheng head,H:,item,,,,"https://puliiif-staging.princeton.edu/iiif/2/ealshadowobjects%2FDSCN4522/full/400,/0/default.jpg",,"Sheng head. Sheng. Open cut face. Black, close fitting wang mao hat with natural tassel at back; cut decos in pink, grey, natural, red. Front emblem on small diadem, ezi, 額子; 2 large pompoms red and yellow; black ciguye 慈菇葉 bravery symbol.",Same hat style as 1323.,
