objectid,parentid,title,subject,display_template,format,object_location,image_small,image_thumb,image_alt_text,description,object_thumb,object_location,reference_url
"object_0657_3","object_0657","","","image","image/jpg","/objects/dscn3931.jpg","/objects/small/dscn3931_sm.jpg","/objects/thumbs/dscn3931_th.jpg","image containing object_0657","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3931_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3931.jpg","http://localhost:4000/shadowfigures/items/object_0657.html#object_0657_3"
"object_0657_4","object_0657","","","image","image/jpg","/objects/dscn3932.jpg","/objects/small/dscn3932_sm.jpg","/objects/thumbs/dscn3932_th.jpg","image containing object_0657","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3932_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3932.jpg","http://localhost:4000/shadowfigures/items/object_0657.html#object_0657_4"
"object_0657_5","object_0657","","","image","image/jpg","/objects/dscn3933.jpg","/objects/small/dscn3933_sm.jpg","/objects/thumbs/dscn3933_th.jpg","image containing object_0657","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3933_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3933.jpg","http://localhost:4000/shadowfigures/items/object_0657.html#object_0657_5"
"object_0657_6","object_0657","","","image","image/jpg","/objects/dscn3934.jpg","/objects/small/dscn3934_sm.jpg","/objects/thumbs/dscn3934_th.jpg","image containing object_0657","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3934_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3934.jpg","http://localhost:4000/shadowfigures/items/object_0657.html#object_0657_6"
"object_0657_7","object_0657","","","image","image/jpg","/objects/dscn3935.jpg","/objects/small/dscn3935_sm.jpg","/objects/thumbs/dscn3935_th.jpg","image containing object_0657","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3935_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3935.jpg","http://localhost:4000/shadowfigures/items/object_0657.html#object_0657_7"
"object_0657_8","object_0657","","","image","image/jpg","/objects/dscn3936.jpg","/objects/small/dscn3936_sm.jpg","/objects/thumbs/dscn3936_th.jpg","image containing object_0657","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3936_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3936.jpg","http://localhost:4000/shadowfigures/items/object_0657.html#object_0657_8"
"object_0657_9","object_0657","","","image","image/jpg","/objects/dscn3937.jpg","/objects/small/dscn3937_sm.jpg","/objects/thumbs/dscn3937_th.jpg","image containing object_0657","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3937_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3937.jpg","http://localhost:4000/shadowfigures/items/object_0657.html#object_0657_9"
"object_0657_10","object_0657","","","image","image/jpg","/objects/dscn3939.jpg","/objects/small/dscn3939_sm.jpg","/objects/thumbs/dscn3939_th.jpg","image containing object_0657","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3939_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3939.jpg","http://localhost:4000/shadowfigures/items/object_0657.html#object_0657_10"
"object_0658","","Hell Palace property","Property","compound_object","","","","/objects/thumbs/dscn3919_th.jpg","","Hell Palace property. Ming or Qing style, seen from ¾ view. Black roof tiles, roof beam shows four clawed dragons facing central flaming pearl; pale green monster faces bite beam at either end, scaled bodies curve above their heads; blue, red faces at all roof ends; blue corner ornaments of 2 fox-dogs, 1 bird above hanging bell; black tile ends; red, green patterned under eaves; blank ochre plaque over entrance; black threshold and green panel of latticework window; outside, four black columns with climbing 4 clawed white, green, red dragons flank entrance. Inside, red table with straight legs, partial view of matching chair. White tied bundle with red ‘x’, white bundled short sword on stand, green, red vessel, brush and ink on table. Black bldg exterior with lower portion black brickwork; surrounding stone balustrade opens to stairs, center ramp shows 4 clawed dragon and pearl, auspicious clouds emerging from waves; red flames atop tall white column and flaming black cauldron with steaming cooking body flank stairs on either side. Circular piece rotates cauldron contents. Six hinged pieces. Note: No pin holes on cauldron contents could indicate it was simply moved by hand. Metal pin stuck in beam monster body for one scrim attachment. See. 3.677, 3.681.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3919_th.jpg","","http://localhost:4000/shadowfigures/items/object_0658.html"
"object_0658_0","object_0658","","","image","image/jpg","/objects/dscn3919.jpg","/objects/small/dscn3919_sm.jpg","/objects/thumbs/dscn3919_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3919_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3919.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_0"
"object_0658_1","object_0658","","","image","image/jpg","/objects/dscn3920.jpg","/objects/small/dscn3920_sm.jpg","/objects/thumbs/dscn3920_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3920_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3920.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_1"
"object_0658_2","object_0658","","","image","image/jpg","/objects/dscn3921.jpg","/objects/small/dscn3921_sm.jpg","/objects/thumbs/dscn3921_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3921_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3921.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_2"
"object_0658_3","object_0658","","","image","image/jpg","/objects/dscn3922.jpg","/objects/small/dscn3922_sm.jpg","/objects/thumbs/dscn3922_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3922_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3922.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_3"
"object_0658_4","object_0658","","","image","image/jpg","/objects/dscn3923.jpg","/objects/small/dscn3923_sm.jpg","/objects/thumbs/dscn3923_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3923_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3923.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_4"
"object_0658_5","object_0658","","","image","image/jpg","/objects/dscn3924.jpg","/objects/small/dscn3924_sm.jpg","/objects/thumbs/dscn3924_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3924_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3924.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_5"
"object_0658_6","object_0658","","","image","image/jpg","/objects/dscn3925.jpg","/objects/small/dscn3925_sm.jpg","/objects/thumbs/dscn3925_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3925_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3925.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_6"
"object_0658_7","object_0658","","","image","image/jpg","/objects/dscn3926.jpg","/objects/small/dscn3926_sm.jpg","/objects/thumbs/dscn3926_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3926_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3926.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_7"
"object_0658_8","object_0658","","","image","image/jpg","/objects/dscn3927.jpg","/objects/small/dscn3927_sm.jpg","/objects/thumbs/dscn3927_th.jpg","image containing object_0658","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3927_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3927.jpg","http://localhost:4000/shadowfigures/items/object_0658.html#object_0658_8"
"object_0659","","Tricolor Clouds property","Property","compound_object","","","","/objects/thumbs/dscn2772_th.jpg","","Tricolor Clouds property. Pale lavender, red, black rows of rolling waves, increase from 2 to 6 waves high.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2772_th.jpg","","http://localhost:4000/shadowfigures/items/object_0659.html"
"object_0659_0","object_0659","","","image","image/jpg","/objects/dscn2772.jpg","/objects/small/dscn2772_sm.jpg","/objects/thumbs/dscn2772_th.jpg","image containing object_0659","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2772_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2772.jpg","http://localhost:4000/shadowfigures/items/object_0659.html#object_0659_0"
"object_0660","","Tricolor Clouds property","Property","compound_object","","","","/objects/thumbs/dscn2773_th.jpg","","Tricolor Clouds property. Pale lavender, red, black rows of rolling waves, increase from 2 to 6 waves high. See 3.679. Note: Painted delineations remain more distinct, ie., black/grey; red/pink.","http://localhost:4000/shadowfigures/objects/thumbs/dscn2773_th.jpg","","http://localhost:4000/shadowfigures/items/object_0660.html"
"object_0660_0","object_0660","","","image","image/jpg","/objects/dscn2773.jpg","/objects/small/dscn2773_sm.jpg","/objects/thumbs/dscn2773_th.jpg","image containing object_0660","","http://localhost:4000/shadowfigures/objects/thumbs/dscn2773_th.jpg","http://localhost:4000/shadowfigures/objects/dscn2773.jpg","http://localhost:4000/shadowfigures/items/object_0660.html#object_0660_0"
"object_0661","","Commander in Chief Palace property","Property","compound_object","","","","/objects/thumbs/dscn3940_th.jpg","","Commander in Chief Palace property. Ming or Qing style hall seen from ¾ view. Six hinged pieces. Green roof tiles, roof beam shows five blue flower scenes; green monster faces bite beam at either end, scaled bodies curve above their heads; green, red faces at all roof ends; corner ornaments of 3 fox-dogs, 1 symmetrical object above hanging bell; green tile ends; red, green patterned under eaves; black threshold and 3 panels of latticework window; outside, four red columns flank entrance. Inside, red table with straight legs, lotus water deco front panel; partial view of red chair covered with tiger skin. On table, white bundle with red ‘x’, short knife bundle on stand, red fringed green triangular flags, pair vessels holding red tipped green sticks, small cup, small black block. Bldg exterior reddish with lower portion blue brickwork; surrounding stone balustrade opens to stairs, black lacquer stands holding 5 red, long handled weapons and flag flank stairs on either side. 2 metal pins stuck in upper extremes for scrim attachment.","http://localhost:4000/shadowfigures/objects/thumbs/dscn3940_th.jpg","","http://localhost:4000/shadowfigures/items/object_0661.html"
"object_0661_0","object_0661","","","image","image/jpg","/objects/dscn3940.jpg","/objects/small/dscn3940_sm.jpg","/objects/thumbs/dscn3940_th.jpg","image containing object_0661","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3940_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3940.jpg","http://localhost:4000/shadowfigures/items/object_0661.html#object_0661_0"
"object_0661_1","object_0661","","","image","image/jpg","/objects/dscn3941.jpg","/objects/small/dscn3941_sm.jpg","/objects/thumbs/dscn3941_th.jpg","image containing object_0661","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3941_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3941.jpg","http://localhost:4000/shadowfigures/items/object_0661.html#object_0661_1"
"object_0661_2","object_0661","","","image","image/jpg","/objects/dscn3942.jpg","/objects/small/dscn3942_sm.jpg","/objects/thumbs/dscn3942_th.jpg","image containing object_0661","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3942_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3942.jpg","http://localhost:4000/shadowfigures/items/object_0661.html#object_0661_2"
"object_0661_3","object_0661","","","image","image/jpg","/objects/dscn3943.jpg","/objects/small/dscn3943_sm.jpg","/objects/thumbs/dscn3943_th.jpg","image containing object_0661","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3943_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3943.jpg","http://localhost:4000/shadowfigures/items/object_0661.html#object_0661_3"
"object_0661_4","object_0661","","","image","image/jpg","/objects/dscn3944.jpg","/objects/small/dscn3944_sm.jpg","/objects/thumbs/dscn3944_th.jpg","image containing object_0661","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3944_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3944.jpg","http://localhost:4000/shadowfigures/items/object_0661.html#object_0661_4"
"object_0661_5","object_0661","","","image","image/jpg","/objects/dscn3945.jpg","/objects/small/dscn3945_sm.jpg","/objects/thumbs/dscn3945_th.jpg","image containing object_0661","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3945_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3945.jpg","http://localhost:4000/shadowfigures/items/object_0661.html#object_0661_5"
"object_0661_6","object_0661","","","image","image/jpg","/objects/dscn3946.jpg","/objects/small/dscn3946_sm.jpg","/objects/thumbs/dscn3946_th.jpg","image containing object_0661","","http://localhost:4000/shadowfigures/objects/thumbs/dscn3946_th.jpg","http://localhost:4000/shadowfigures/objects/dscn3946.jpg","http://localhost:4000/shadowfigures/items/object_0661.html#object_0661_6"
